time,line1,line2,line3,line4,line5,line6,line7
2021/9/22 14:13,56.1,11.57,30.91,50,30.7,35,24
2021/9/22 14:13,56.1,11.57,30.91,50,30.7,35,24
2021/9/22 14:14,56.1,11.56,30.91,50,30.7,35,24
2021/9/22 14:14,56.1,11.58,30.91,50,30.7,35,28
2021/9/22 14:14,56.1,11.6,30.91,50,30.7,35,28
2021/9/22 14:14,56,11.56,30.91,50,30.8,35,28
2021/9/22 14:14,56,11.56,30.91,50,30.8,35,28
2021/9/22 14:14,56.1,11.56,30.91,50,30.8,35,24
2021/9/22 14:15,56.1,11.53,30.91,50,30.8,35,24
2021/9/22 14:15,56.1,11.54,30.91,50,30.8,35,24
2021/9/22 14:15,56.1,11.54,31.05,50,30.7,35,24
2021/9/22 14:15,56.1,11.54,30.91,50,30.6,35,24
2021/9/22 14:15,56,11.55,30.91,50,30.6,35,24
2021/9/22 14:16,56.1,11.57,30.91,50,30.6,35,28
2021/9/22 14:16,56.1,11.57,30.91,50,30.7,35,28
2021/9/22 14:16,56.1,11.57,30.91,50,30.8,34.8,24
2021/9/22 14:16,56.1,11.59,30.91,50,30.8,35,24
2021/9/22 14:16,56.1,11.53,30.91,50,31,35,24
2021/9/22 14:16,56.1,11.57,30.91,50,31,35,24
2021/9/22 14:17,56.1,11.57,30.91,50,31,35,24
2021/9/22 14:17,56.1,11.58,30.91,50,30.8,34.8,24
2021/9/22 14:17,56.1,11.6,30.91,50,31,35,24
2021/9/22 14:17,56.1,11.56,30.91,50,31,35,24
2021/9/22 14:17,56.1,11.59,30.91,50,31,35,24
2021/9/22 14:17,56.1,11.59,30.91,50,30.8,35,24
2021/9/22 14:24,56.1,11.53,30.91,50,30.6,35,28
2021/9/22 14:24,56.1,11.56,30.91,50,30.6,35,24
2021/9/22 14:24,56.1,11.53,30.91,50,30.5,35,24
2021/9/22 14:24,56.1,11.58,30.91,50,30.5,35,24
2021/9/22 14:24,56.1,11.52,30.91,50,30.5,35,28
2021/9/22 14:25,56.1,11.56,30.91,50,30.6,35,28
2021/9/22 14:25,56.1,11.57,30.91,50,30.5,35,24
2021/9/22 14:25,56,11.56,30.91,50,30.6,35,24
2021/9/22 14:25,56.1,11.54,30.91,50,30.6,35,24
2021/9/22 14:31,56.1,11.58,31.05,50,31.4,35.1,28
2021/9/22 14:31,56,11.6,30.91,50,31.4,35,28
2021/9/22 14:31,56.1,11.58,31.05,50,31.3,35.1,28
2021/9/22 14:32,56,11.58,30.91,50,31.2,35.1,28
2021/9/22 14:32,56.1,11.56,30.91,50,31.1,35.1,28
2021/9/22 14:34,56.1,11.56,30.91,50,30.3,35.1,24
2021/9/22 14:34,56.1,11.55,30.91,50,30.3,35,24
2021/9/22 14:34,56.1,11.6,30.91,50,30.3,35.1,24
2021/9/22 14:34,56.1,11.55,30.91,50,30.4,35,28
2021/9/22 14:35,56.1,11.58,30.91,50,30.4,35.1,28
2021/9/22 14:35,56.1,11.52,30.91,50,30.5,35,28
2021/9/22 14:43,56.1,11.54,30.91,50,30.8,35,28
2021/9/22 14:43,56.1,11.57,30.91,50,30.8,35,28
2021/9/22 14:43,56.1,11.55,30.91,50,30.8,35,28
2021/9/22 14:43,56.1,11.57,31.05,50,30.8,35,28
2021/9/22 14:44,56.1,11.55,30.91,50,30.8,35,24
2021/9/22 14:44,56.1,11.58,30.91,50,30.8,35,24
2021/9/22 14:46,56,11.56,31.05,50,30.7,35,24
2021/9/22 14:47,56.1,11.57,30.91,50,30.7,35,24
2021/9/22 14:47,56.1,11.56,30.91,50,30.7,35,24
2021/9/22 14:47,56.1,11.58,30.91,50,30.7,35,24
2021/9/22 14:47,56.1,11.56,30.91,50,30.7,35,28
2021/9/22 14:48,56,11.53,30.91,50,30.7,35,28
2021/9/22 14:48,56.1,11.56,30.91,50,30.7,35,24
2021/9/22 14:48,56.1,11.58,30.91,50,30.7,35,24
2021/9/22 14:48,56.1,11.59,30.91,50,30.7,35,24
2021/9/22 14:48,56.1,11.59,30.91,50,30.7,35,24
2021/9/22 15:12,56.1,11.58,31.05,50,30.8,35,24
2021/9/22 15:12,56.1,11.56,31.05,50,30.8,35,24
2021/9/22 15:12,56.1,11.57,31.05,50,30.8,35,24
2021/9/22 15:12,56.1,11.54,31.05,50,30.8,35,24
2021/9/22 15:12,56.1,11.55,31.05,50,30.8,35,24
2021/9/22 15:13,56.1,11.56,31.05,50,30.8,35,24
2021/9/22 15:13,56.1,11.58,31.05,50,30.8,35,24
2021/9/22 15:13,56.1,11.54,31.05,50,30.8,35,24
2021/9/22 15:13,56,11.61,31.05,50,30.8,35,28
2021/9/22 15:14,56.1,11.58,31.05,50,30.8,35,24
2021/9/22 15:14,56.1,11.56,31.05,50,30.8,35,24
2021/9/22 15:14,56,11.57,31.05,50,30.8,35,24
2021/9/22 15:14,56.1,11.57,30.73,50,30.8,35,24
2021/9/22 15:14,56.1,11.56,30.73,50,30.8,35,24
2021/9/22 15:15,56.1,11.54,30.73,50,30.8,35,24
2021/9/22 15:15,56.1,11.55,31.05,50,30.8,35,24
2021/9/22 15:15,56.1,11.55,30.91,50,30.8,35,24
2021/9/22 15:23,56,11.52,31.05,50,30.7,35,24
2021/9/22 15:23,56.1,11.57,30.91,50,30.7,35,24
2021/9/22 15:24,56.1,11.56,30.91,50,30.7,35,24
2021/9/22 15:24,56.1,11.55,30.91,50,30.7,35,28
2021/9/22 15:24,56.1,11.52,31.05,50,30.7,35,28
2021/9/22 15:24,56,11.55,30.91,50,30.8,35,24
2021/9/22 15:24,56.1,11.54,30.91,50,30.8,35,24
2021/9/22 15:34,56.1,11.53,31.05,50,31.2,35,24
2021/9/22 15:34,56.1,11.54,31.05,50,31.2,34.8,24
2021/9/22 15:35,56,11.55,31.05,50,31.3,35,24
2021/9/22 15:35,56.1,11.52,31.05,50,31.3,35,24
2021/9/22 15:35,56,11.55,31.05,50,31.3,34.8,24
2021/9/22 15:35,56.1,11.54,31.05,50,31.3,34.8,24
2021/9/22 15:36,56.1,11.53,31.05,50,31.3,34.8,24
2021/9/22 15:36,56.1,11.52,31.05,50,31.3,35,24
2021/9/22 15:36,56.1,11.54,31.05,50,31.3,34.8,24
2021/9/22 15:36,56.1,11.55,31.05,50,31.4,34.8,24
2021/9/22 15:36,56.1,11.53,31.05,50,31.4,35,24
2021/9/22 15:37,56.1,11.53,31.05,50,31.4,34.8,24
2021/9/22 15:37,56.1,11.52,31.05,50,31.4,35,24
2021/9/22 15:41,56.1,11.54,31.05,50,31.1,35,24
2021/9/22 15:42,56.1,11.57,31.05,50,31,35,24
2021/9/22 15:42,56,11.54,31.05,50,31.1,35,24
2021/9/22 15:42,56.1,11.55,31.05,50,31,35,24
2021/9/22 15:42,56.1,11.58,31.05,50,31,35,24
2021/9/22 15:43,56.1,11.51,31.05,50,31.1,35,24
2021/9/22 15:43,56.1,11.51,31.05,50,31.1,35,24
2021/9/22 15:43,56.1,11.55,31.05,50,31.1,34.8,24
2021/9/22 15:43,56.1,11.54,31.05,50,31,35,24
2021/9/22 15:47,56,11.51,31.05,50,31.3,34.8,24
2021/9/22 15:47,56.1,11.54,31.05,50,31.3,34.8,24
2021/9/22 15:50,56.1,11.54,31.05,50,31.4,34.8,24
2021/9/22 15:50,56.1,11.53,31.05,50,31.4,34.8,24
2021/9/22 15:51,56.1,11.54,31.05,50,31.4,34.8,24
2021/9/22 15:55,56.1,11.56,31.2,50,31.4,35,24
2021/9/22 16:06,56.1,11.53,31.2,50,31.3,34.8,24
2021/9/22 16:10,56.1,11.54,31.2,50,31.3,35,24
2021/9/22 16:10,56,11.54,31.2,50,31.3,35,24
2021/9/22 16:10,56.1,11.55,31.2,50,31.3,35,24
2021/9/22 16:20,56.1,11.56,31.2,50,31.1,35,24
2021/9/22 16:20,56.1,11.53,31.2,50,31,35,24
2021/9/22 16:21,56.1,11.56,31.2,50,31,35,24
2021/9/22 16:21,56.1,11.58,31.2,50,30.8,35,24
2021/9/22 16:21,56,11.57,31.2,50,30.8,35,24
2021/9/22 16:21,56.1,11.57,31.2,50,30.7,35,24
2021/9/22 16:22,56.1,11.53,31.2,50,30.7,35,24
2021/9/22 16:22,56.1,11.59,31.05,50,30.8,35,24
2021/9/22 16:22,56.1,11.55,31.05,50,30.8,35,24
2021/9/22 16:22,56.1,11.58,31.05,50,31,35,24
2021/9/22 16:22,56.1,11.55,31.05,50,31,35,24
2021/9/22 16:23,56.1,11.55,31.05,50,31,35,24
2021/9/22 16:23,56.1,11.55,31.05,50,31.1,35,24
2021/9/22 16:23,56,11.57,31.05,50,31.1,35,24
2021/9/22 16:23,56.1,11.54,31.05,50,31.1,35,24
2021/9/22 16:24,56.1,11.58,31.05,50,31.1,35,24
2021/9/22 16:24,56.1,11.56,31.05,50,31.1,35,24
2021/9/22 16:24,56.1,11.55,31.05,50,31.1,35,24
2021/9/22 16:24,56.1,11.52,31.05,50,31.2,35,24
2021/9/22 16:24,56.1,11.58,31.05,50,31.2,35,24
2021/9/22 16:25,56,11.56,31.05,50,31.2,35,24
2021/9/22 16:25,56.1,11.56,31.05,50,31.2,35,24
2021/9/22 16:25,56.1,11.53,31.05,50,31.2,35,24
2021/9/22 16:25,56.1,11.53,31.05,50,31.2,35,24
2021/9/22 16:26,56.1,11.56,31.05,50,31.2,35,24
2021/9/22 16:26,56.1,11.56,31.05,50,31.2,35,24
2021/9/22 16:26,56.1,11.55,31.05,50,31.2,35,24
2021/9/22 16:26,56.1,11.53,31.05,50,31.2,35,24
2021/9/22 16:26,56.1,11.55,31.05,50,31.2,34.8,24
2021/9/22 16:27,56,11.5,31.05,50,31.2,35,24
2021/9/22 16:27,56.1,11.55,31.2,50,31.2,35,24
2021/9/22 16:27,56.1,11.55,31.2,50,31.3,35,24
2021/9/22 16:27,56.1,11.55,31.2,50,31.2,35,24
2021/9/22 16:28,56.1,11.54,31.2,50,31.2,35,24
2021/9/22 16:28,56.1,11.53,31.2,50,31.2,35,24
2021/9/22 16:28,56.1,11.54,31.2,50,31.3,35,24
2021/9/22 16:29,56.1,11.54,31.2,50,31.2,35,24
2021/9/22 16:34,56.1,11.55,31.2,50,31.2,35,24
2021/9/22 16:39,56.1,11.55,31.2,50,31.3,34.8,24
2021/9/22 16:44,56,11.55,31.2,50,31.4,34.8,24
2021/9/22 16:49,56.1,11.54,31.2,50,31.4,35,24
2021/9/22 16:55,56.1,11.52,31.2,50,31.4,35,24
2021/9/22 17:00,56.1,11.57,31.34,50,31.4,35,24
2021/9/22 17:05,56.1,11.57,31.34,50,31.4,35,24
2021/9/22 17:10,56.1,11.56,31.2,50,31.4,35,24
2021/9/22 17:15,56.1,11.56,31.34,50,31.4,35,24
2021/9/22 17:20,56.1,11.54,31.2,50,31.4,35,24
2021/9/22 17:25,56.1,11.56,31.05,50,31.4,34.8,24
2021/9/22 17:30,56.1,11.55,31.34,50,31.6,35,24
2021/9/22 17:35,56.1,11.53,31.34,50,31.5,35,24
2021/9/22 17:40,56.1,11.54,31.2,50,31.5,35,24
2021/9/22 17:45,56,11.55,31.2,50,31.5,35,24
2021/9/22 17:50,56,11.55,31.2,50,31.5,35,24
2021/9/22 17:55,56.1,11.55,31.2,50,31.6,34.8,24
2021/9/22 18:00,56.1,11.51,31.34,50,31.6,35,24
2021/9/22 18:05,56.1,11.55,31.2,50,31.6,35,24
2021/9/22 18:10,56,11.53,31.2,50,31.6,35,24
2021/9/22 18:15,56,11.56,31.34,50,31.6,35,24
2021/9/22 18:20,56.1,11.55,31.34,50,31.8,34.8,24
2021/9/22 18:25,56.1,11.54,31.2,50,31.6,34.8,24
2021/9/22 18:31,56.1,11.57,31.49,50,32.2,34.8,24
2021/9/22 18:36,56.1,11.54,31.49,50,31.8,35,24
2021/9/22 18:41,56.1,11.56,31.49,50,32,35,24
2021/9/22 18:46,56.1,11.54,31.49,50,31.8,35.1,24
2021/9/22 18:51,56.1,11.51,31.49,50,31.8,35,24
2021/9/22 18:56,56,11.53,31.63,50,32,35,24
2021/9/22 19:01,56,11.54,31.63,50,31.7,35,24
2021/9/22 19:06,56,11.53,31.63,50,31.8,35,24
2021/9/22 19:11,56.1,11.53,31.49,50,31.8,35,24
2021/9/22 19:16,56.1,11.53,31.49,50,31.8,35,24
2021/9/22 19:21,56,11.55,31.63,50,31.7,35.1,24
2021/9/22 19:26,56.1,11.54,31.34,50,31.7,34.8,24
2021/9/22 19:31,56,11.55,31.49,50,31.8,35,24
2021/9/22 19:36,56.1,11.54,31.63,50,31.7,35,24
2021/9/22 19:41,56.1,11.54,31.63,50,32,35,24
2021/9/22 19:46,56.1,11.52,31.63,50,31.6,35.1,0
2021/9/22 19:51,56.1,11.54,31.63,50,32,35.1,24
2021/9/22 19:56,56.1,11.55,31.49,50,31.6,35.1,24
2021/9/22 20:02,56.1,11.54,31.63,50,31.8,35,24
2021/9/22 20:07,56,11.51,31.63,50,31.6,35,24
2021/9/22 20:12,56,11.54,31.63,50,32.1,35,24
2021/9/22 20:17,56.1,11.52,31.63,50,31.8,35,0
2021/9/22 20:22,56.1,11.55,31.63,50,31.2,35,24
2021/9/22 20:27,56.1,11.53,31.34,50,31.7,34.7,24
2021/9/22 20:32,56.1,11.55,31.49,50,32.1,35,0
2021/9/22 20:37,56.1,11.54,31.63,50,32.1,35,24
2021/9/22 20:42,56,11.53,31.63,50,31.8,35,24
2021/9/22 20:47,56.1,11.53,31.63,50,31.6,35,24
2021/9/22 20:52,56.1,11.51,31.63,50,31.8,35.1,24
2021/9/22 20:57,56.1,11.54,31.63,50,32.3,35,0
2021/9/22 21:02,56,11.56,31.63,50,31.4,35,0
2021/9/22 21:07,56.1,11.54,31.49,50,32.2,35,24
2021/9/22 21:12,56.1,11.51,31.49,50,31.7,35,24
2021/9/22 21:17,56.1,11.54,31.49,50,32.1,35,24
2021/9/22 21:22,56.1,11.52,31.49,50,31.8,35,24
2021/9/22 21:27,56.1,11.56,31.34,50,31.5,34.8,24
2021/9/22 21:33,56.1,11.54,31.49,50,32,35,24
2021/9/22 21:38,56.1,11.55,31.63,50,32,35,12
2021/9/22 21:43,56,11.53,31.63,50,32,35.1,24
2021/9/22 21:48,56.1,11.53,31.63,50,32.1,35,24
2021/9/22 21:53,56.1,11.53,31.63,50,31.8,35.1,24
2021/9/22 21:58,56.1,11.56,31.63,50,32,35.1,24
2021/9/22 22:03,56.1,11.54,31.63,50,31.7,35,0
2021/9/22 22:08,56.1,11.52,31.49,50,31.5,35,0
2021/9/22 22:13,56.1,11.54,31.49,50,31.7,35,24
2021/9/22 22:18,56.1,11.53,31.49,50,31.5,35,24
2021/9/22 22:23,56.1,11.54,31.34,50,32,35,24
2021/9/22 22:28,56.1,11.53,31.2,50,31.3,34.8,24
2021/9/22 22:33,56.1,11.52,31.49,50,32.1,35,0
2021/9/22 22:38,56.1,11.54,31.63,50,32.1,35,24
2021/9/22 22:43,56,11.56,31.63,50,32,35.1,24
2021/9/22 22:48,56.1,11.54,31.49,50,31.5,35,20
2021/9/22 22:53,56.1,11.54,31.49,50,32.2,35,0
2021/9/22 22:58,56.1,11.49,31.63,50,32,35,24
2021/9/22 23:04,56.1,11.49,31.63,50,31.8,35.1,0
2021/9/22 23:09,56.1,11.52,31.63,50,32,35.1,24
2021/9/22 23:14,56.1,11.52,31.49,50,31.8,35,24
2021/9/22 23:19,56,11.53,31.63,50,31.8,35,0
2021/9/22 23:24,56.1,11.54,31.63,50,31.7,35,24
2021/9/22 23:29,56.1,11.51,31.49,50,31.5,34.8,24
2021/9/22 23:34,56,11.54,31.49,50,32.3,35,0
2021/9/22 23:39,56.1,11.55,31.63,50,32.2,35,24
2021/9/22 23:44,56.1,11.53,31.63,50,31.6,35.1,0
2021/9/22 23:49,56,11.54,31.63,50,32,35,0
2021/9/22 23:54,56.1,11.54,31.63,50,32.1,35,24
2021/9/22 23:59,56.1,11.52,31.63,50,32,35,0
2021/9/23 0:04,56.1,11.52,31.63,50,31.7,35.1,24
2021/9/23 0:09,56.1,11.49,31.63,50,31.7,35,0
2021/9/23 0:14,56.1,11.5,31.63,50,32.2,35,24
2021/9/23 0:19,56.1,11.5,31.63,50,32.2,35,24
2021/9/23 0:24,56.1,11.54,31.78,50,31.8,35,0
2021/9/23 0:29,56.1,11.52,31.49,50,31.3,34.8,24
2021/9/23 0:35,56.1,11.52,31.63,50,32.2,35,24
2021/9/23 0:40,56,11.5,31.63,50,32.1,35,24
2021/9/23 0:45,56.1,11.53,31.63,50,32.2,35,24
2021/9/23 0:50,56.1,11.5,31.63,50,32.3,35.1,24
2021/9/23 0:55,56,11.49,31.63,50,31.8,35,24
2021/9/23 1:00,56.1,11.51,31.63,50,32,35,24
2021/9/23 1:05,56.1,11.56,31.46,50,31.8,35,24
2021/9/23 1:10,56.1,11.56,31.49,50,31.7,35,0
2021/9/23 1:15,56,11.54,31.63,50,32.1,35,24
2021/9/23 1:20,56.1,11.53,31.63,50,31.7,35,24
2021/9/23 1:25,56,11.55,31.49,50,32.4,35,24
2021/9/23 1:30,56,11.51,31.2,50,31.4,34.7,24
2021/9/23 1:35,56,11.51,31.34,50,32.6,34.7,24
2021/9/23 1:40,56.1,11.49,31.49,50,32.7,35,24
2021/9/23 1:45,56.1,11.52,31.63,50,32.4,34.8,0
2021/9/23 1:50,56.1,11.57,31.63,50,32.3,35,24
2021/9/23 1:55,56.1,11.51,31.78,50,32.9,35,0
2021/9/23 2:00,56.1,11.56,31.78,50,32.4,35,0
2021/9/23 2:06,56,11.52,31.6,50,32.5,35,24
2021/9/23 2:11,56,11.55,31.63,50,32.5,34.8,0
2021/9/23 2:16,56.1,11.53,31.63,50,32.4,35,0
2021/9/23 2:21,56.1,11.54,31.63,50,32.8,35,24
2021/9/23 2:26,56.1,11.53,31.78,50,32.5,35,0
2021/9/23 2:31,56,11.54,31.49,50,31.5,34.7,24
2021/9/23 2:36,56.1,11.54,31.63,50,32.9,34.8,0
2021/9/23 2:41,56.1,11.55,31.78,50,32.7,35,24
2021/9/23 2:46,56,11.53,31.92,50,32.4,35.1,0
2021/9/23 4:47,0,0,0,0,0,0,0
2021/9/23 4:52,0,0,0,0,0,0,0
2021/9/23 4:57,0,0,0,0,0,0,0
2021/9/23 5:02,0,0,0,0,0,0,0
2021/9/23 5:07,0,0,0,0,0,0,0
2021/9/23 5:13,0,0,0,0,0,0,0
2021/9/23 5:18,0,0,0,0,0,0,0
2021/9/23 5:23,0,0,0,0,0,0,0
2021/9/23 5:28,0,0,0,0,0,0,0
2021/9/23 5:33,0,0,0,0,0,0,0
2021/9/23 5:38,0,0,0,0,0,0,0
2021/9/23 5:43,0,0,0,0,0,0,0
2021/9/23 5:48,0,0,0,0,0,0,0
2021/9/23 5:53,0,0,0,0,0,0,0
2021/9/23 5:58,0,0,0,0,0,0,0
2021/9/23 6:03,0,0,0,0,0,0,0
2021/9/23 6:08,0,0,0,0,0,0,0
2021/9/23 6:13,0,0,0,0,0,0,0
2021/9/23 6:18,0,0,0,0,0,0,0
2021/9/23 6:23,0,0,0,0,0,0,0
2021/9/23 6:28,0,0,0,0,0,0,0
2021/9/23 6:33,0,0,0,0,0,0,0
2021/9/23 6:38,0,0,0,0,0,0,0
2021/9/23 6:44,0,0,0,0,0,0,0
2021/9/23 6:49,0,0,0,0,0,0,0
2021/9/23 6:54,0,0,0,0,0,0,0
2021/9/23 6:59,0,0,0,0,0,0,0
2021/9/23 7:04,0,0,0,0,0,0,0
2021/9/23 7:09,0,0,0,0,0,0,0
2021/9/23 7:14,0,0,0,0,0,0,0
2021/9/23 7:19,0,0,0,0,0,0,0
2021/9/23 7:24,0,0,0,0,0,0,0
2021/9/23 7:29,0,0,0,0,0,0,0
2021/9/23 7:34,0,0,0,0,0,0,0
2021/9/23 7:39,0,0,0,0,0,0,0
2021/9/23 7:44,0,0,0,0,0,0,0
2021/9/23 7:49,0,0,0,0,0,0,0
2021/9/23 7:54,0,0,0,0,0,0,0
2021/9/23 7:59,0,0,0,0,0,0,0
2021/9/23 8:04,0,0,0,0,0,0,0
2021/9/23 8:09,0,0,0,0,0,0,0
2021/9/23 8:14,0,0,0,0,0,0,0
2021/9/23 8:20,0,0,0,0,0,0,0
2021/9/23 8:25,0,0,0,0,0,0,0
2021/9/23 8:30,0,0,0,0,0,0,0
2021/9/23 8:35,0,0,0,0,0,0,0
2021/9/23 8:40,0,0,0,0,0,0,0
2021/9/23 8:45,0,0,0,0,0,0,0
2021/9/23 8:50,0,0,0,0,0,0,0
2021/9/23 8:55,0,0,0,0,0,0,0
2021/9/23 9:00,0,0,0,0,0,0,0
2021/9/23 9:05,0,0,0,0,0,0,0
2021/9/23 9:10,0,0,0,0,0,0,0
2021/9/23 9:15,0,0,0,0,0,0,0
2021/9/23 9:20,0,0,0,0,0,0,0
2021/9/23 9:25,0,0,0,0,0,0,0
2021/9/23 9:30,0,0,0,0,0,0,0
2021/9/23 9:35,0,0,0,0,0,0,0
2021/9/23 9:40,0,0,0,0,0,0,0
2021/9/23 9:45,0,0,0,0,0,0,0
2021/9/23 9:51,0,0,0,0,0,0,0
2021/9/23 9:56,0,0,0,0,0,0,0
2021/9/23 10:11,56.1,11.52,30.91,50,32,34.4,24
2021/9/23 10:16,56.1,11.53,31.2,50,32.6,34.6,24
2021/9/23 10:21,56.1,11.5,31.49,50,32.3,34.7,24
2021/9/23 10:26,56.1,11.5,31.49,50,32.5,34.7,24
2021/9/23 10:31,56.1,11.51,31.78,50,32.7,34.8,24
2021/9/23 10:36,56.1,11.5,31.78,50,32.8,35,0
2021/9/23 10:41,56.1,11.52,31.78,50,32.4,35,0
2021/9/23 15:43,56.1,11.52,31.49,50,31.8,35,24
2021/9/23 15:43,56.1,11.52,31.49,50,32,34.8,24
2021/9/23 15:44,56,11.5,31.49,50,32,35,24
2021/9/23 15:44,56.1,11.53,31.49,50,32,34.8,24
2021/9/23 15:44,56.1,11.54,31.49,50,32,34.8,24
2021/9/23 15:44,56.1,11.54,31.49,50,32,35,24
2021/9/23 15:44,56.1,11.54,31.49,50,32,34.8,24
2021/9/23 15:44,56.1,11.57,31.49,50,32,35,24
2021/9/23 15:45,56,11.5,31.49,50,32,34.8,24
2021/9/23 15:45,56,11.5,31.49,50,32,34.8,24
2021/9/23 15:45,56.1,11.53,31.49,50,32.1,35,24
2021/9/23 15:45,56.1,11.57,31.49,50,32,35,24
2021/9/23 15:45,56.1,11.54,31.49,50,32,34.8,24
2021/9/23 15:45,56.1,11.54,31.49,50,32,35,24
2021/9/23 15:46,56.1,11.51,31.49,50,32,35,24
2021/9/23 15:51,56.1,11.53,31.63,50,32,35,24
2021/9/23 15:56,56.1,11.53,31.63,50,32,35,24
2021/9/23 16:01,56.1,11.55,31.63,50,32,35,24
2021/9/23 16:06,56,11.51,31.63,50,32,35,24
2021/9/23 16:11,56,11.54,31.49,50,31.5,35,24
2021/9/23 16:16,56.1,11.52,31.63,50,32.2,35,24
2021/9/23 16:21,56.1,11.53,31.63,50,31.8,35,24
2021/9/23 16:26,56.1,11.51,31.63,50,31.6,35.1,24
2021/9/23 16:31,56.1,11.5,31.49,50,31.8,35,24
2021/9/23 16:36,56.1,11.52,31.63,50,31.7,35,24
2021/9/23 16:41,56,11.55,31.78,50,31.8,35,24
2021/9/23 16:46,56.1,11.54,31.63,50,31.8,35,24
2021/9/23 16:51,56.1,11.57,31.63,50,31.8,35.1,24
2021/9/23 16:56,56,11.56,31.63,50,31.7,35,24
2021/9/23 17:01,56.1,11.52,31.49,50,31.8,35,24
2021/9/23 17:06,56,11.55,31.49,50,32,35,24
2021/9/23 17:11,56.1,11.52,31.34,50,31.2,34.8,24
2021/9/23 17:16,56.1,11.5,31.49,50,32.2,34.8,24
2021/9/23 17:21,56.1,11.54,31.63,50,32,35,24
2021/9/23 17:26,56.1,11.53,31.63,50,32,35,24
2021/9/23 17:31,56.1,11.57,31.63,50,31.8,35,24
2021/9/23 17:36,56,11.53,31.63,50,31.8,35,0
2021/9/23 17:41,56.1,11.54,31.63,50,32,35.1,24
2021/9/23 17:46,56.1,11.53,31.63,50,32.1,35,24
2021/9/23 17:51,56.1,11.54,31.63,50,31.8,35,24
2021/9/23 17:56,56.1,11.54,31.63,50,32.1,35,24
2021/9/23 18:01,56.1,11.54,31.78,50,32.2,35,24
2021/9/23 18:06,56.1,11.55,31.49,50,31.8,34.8,24
2021/9/23 18:11,56.1,11.57,31.49,50,31.3,34.8,24
2021/9/23 18:16,56.1,11.53,31.34,50,32.6,34.7,0
2021/9/23 18:21,56,11.55,31.63,50,32.9,34.8,0
2021/9/23 18:26,56.1,11.53,31.63,50,32.6,35,0
2021/9/23 18:31,56.1,11.53,31.78,50,32.6,35,0
2021/9/23 18:36,56.1,11.5,31.63,50,32.8,35,0
2021/9/23 18:41,56.1,11.51,31.78,50,32.6,35,0
2021/9/23 18:46,56.1,11.53,31.78,50,32.6,35,0
2021/9/23 18:51,56.1,11.54,31.78,50,32.6,35,0
2021/9/23 18:56,56.1,11.5,31.92,50,32.6,35,24
2021/9/23 19:01,56.1,11.51,31.92,50,32.5,35,24
2021/9/23 19:06,56.1,11.49,31.92,50,32.6,35.1,24
2021/9/23 19:11,56.1,11.56,31.78,50,31.6,35,24
2021/9/23 19:16,56.1,11.55,31.78,50,32.9,34.8,24
2021/9/23 19:21,56.1,11.51,31.92,50,32.7,35,24
2021/9/23 19:26,56,11.55,31.92,50,32.6,35,0
2021/9/23 19:31,56.1,11.53,32.07,50,32.7,35.1,0
2021/9/23 19:36,56,11.53,32.07,50,32.7,35.1,24
2021/9/23 19:41,56.1,11.55,31.92,50,32.2,35.1,0
2021/9/23 19:46,56,11.53,31.78,50,32.4,35,0
2021/9/23 19:51,56.1,11.52,31.78,50,32.4,35.1,24
2021/9/23 19:56,56.1,11.51,31.6,50,32.3,35,0
2021/9/23 20:01,56.1,11.54,31.78,50,32.2,35,0
2021/9/23 20:06,56.1,11.54,31.6,50,32.4,35,24
2021/9/23 20:11,56,11.57,31.78,50,31.7,35,24
2021/9/23 20:16,56,11.55,31.63,50,32.4,34.8,0
2021/9/23 20:21,56,11.53,31.78,50,32.4,35,0
2021/9/23 20:26,56.1,11.54,31.78,50,32.5,35,0
2021/9/23 20:31,56.1,11.54,31.74,50,32.3,35.1,24
2021/9/23 20:36,56.1,11.52,31.78,50,32.3,35,24
2021/9/23 20:41,56,11.53,31.78,50,32.3,35,0
2021/9/23 20:46,56.1,11.53,31.78,50,32.3,35,0
2021/9/23 20:51,56.1,11.56,31.92,50,32.5,35,24
2021/9/23 20:56,56.1,11.53,31.92,50,32.4,35,24
2021/9/23 21:01,56.1,11.53,31.78,50,32.4,35.1,24
2021/9/23 21:06,56,11.54,31.78,50,32.5,35,24
2021/9/23 21:11,56.1,11.5,31.78,50,32.2,35,24
2021/9/23 21:16,56,11.52,31.63,50,32.2,34.8,0
2021/9/23 21:21,56.1,11.52,31.63,50,32.3,35,4
2021/9/23 21:26,56.1,11.52,31.78,50,32.4,35,24
2021/9/23 21:31,56,11.53,31.78,50,32.5,35,24
2021/9/23 21:36,56,11.58,31.78,50,32.4,35.1,0
2021/9/23 21:41,56.1,11.55,31.78,50,32.4,35,0
2021/9/23 21:46,56,11.53,31.78,50,32.4,35,24
2021/9/23 21:51,56.1,11.52,31.78,50,32.4,35.1,24
2021/9/23 21:56,56.1,11.55,31.78,50,32.6,35.1,24
2021/9/23 22:01,56.1,11.52,31.78,50,32.3,35,0
2021/9/23 22:06,56,11.52,31.78,50,32.4,35,0
2021/9/23 22:11,56.1,11.53,31.78,50,32.2,35,0
2021/9/23 22:16,56,11.51,31.63,50,32.2,34.8,0
2021/9/23 22:21,56.1,11.5,31.63,50,32.8,34.8,0
2021/9/23 22:26,56.1,11.53,31.92,50,32.6,35.1,24
